date,player_a,player_b,surface,predicted_prob_a,betfair_true_prob_a,clv_betfair,pinnacle_true_prob_a,clv_pinnacle,max_true_prob_a,clv_max,actual_winner
2026-03-18,Marton Fucsovics,Felix Auger Aliassime,Hard,0.19651067,0.33184855233853,-0.13533788233853,,,0.31111111111111106,-0.11460044111111106,0
2026-03-18,Mattia Bellucci,Alex Michelsen,Hard,0.30385727,0.29621848739495793,0.007638782605042083,,,0.30406852248394,-0.0002112524839399943,0
2026-03-18,Nikoloz Basilashvili,Mariano Navone,Hard,0.45603338,0.5162907268170427,-0.0602573468170427,,,0.4922680412371133,-0.03623466123711333,0
2026-03-18,Quentin Halys,Alejandro Davidovich Fokina,Hard,0.24363479,0.3103448275862069,-0.06671003758620692,,,0.30107526881720437,-0.05744047881720438,1
2026-03-18,Quentin Halys,Liam Draxl,Hard,0.6002334,0.6545454545454545,-0.05431205454545451,,,0.6542056074766355,-0.05397220747663545,1
2026-03-18,Reilly Opelka,Jack Draper,Hard,0.2737951,0.2481203007518797,0.0256747992481203,,,0.24528301886792456,0.028512081132075456,1
2026-03-18,Reilly Opelka,Nuno Borges,Hard,0.5092229,0.5749385749385749,-0.06571567493857489,,,0.55,-0.04077710000000001,1
2026-03-18,Roberto Bautista Agut,James Duckworth,Hard,0.54890895,0.5902439024390244,-0.04133495243902441,,,0.5862944162436549,-0.03738546624365491,1
2026-03-18,Roberto Bautista Agut,Karen Khachanov,Hard,0.3182441,0.2481203007518797,0.07012379924812026,,,0.25742574257425743,0.06081835742574254,0
2026-03-18,Stefanos Tsitsipas,Alex De Minaur,Hard,0.30644882,0.3486238532110092,-0.04217503321100918,,,0.35294117647058826,-0.04649235647058825,1
2026-03-18,Stefanos Tsitsipas,Arthur Fery,Hard,0.8205662,0.6991525423728814,0.12141365762711864,,,0.6956521739130435,0.12491402608695656,1
2026-03-18,Ugo Humbert,Gabriel Diallo,Hard,0.6051066,0.5784313725490196,0.0266752274509805,,,0.5597964376590331,0.045310162340966964,1
2026-03-18,Valentin Vacherot,Mariano Navone,Hard,0.78319514,0.6747787610619469,0.10841637893805312,,,0.6620689655172414,0.12112617448275864,1
2026-03-18,Yannick Hanfmann,Rafael Jodar,Hard,0.5926306,0.425061425061425,0.16756917493857498,,,0.420654911838791,0.171975688161209,0
2026-03-18,Yibing Wu,Gabriel Diallo,Hard,0.443025,0.5263157894736843,-0.08329078947368429,,,0.5324675324675325,-0.08944253246753253,0
2026-03-18,Zachary Svajda,Moise Kouame,Hard,0.5826173,0.8056872037914692,-0.22306990379146918,,,0.7917383820998279,-0.20912108209982794,0
2026-03-18,Zizou Bergs,Jenson Brooksby,Hard,0.46774918,0.3791469194312796,0.08860226056872039,,,0.3872549019607843,0.08049427803921566,1
2026-03-30,Aleksandar Kovacevic,Rinky Hijikata,Clay,0.503903,0.5922330097087379,-0.08833000970873794,,,0.5905707196029777,-0.0866677196029777,0
2026-03-30,Aleksandar Vukic,Taha Baadi,Clay,0.65039295,0.8963585434173669,-0.2459655934173669,,,0.8928571428571428,-0.24246419285714282,0
2026-03-30,Alex Bolt,Yibing Wu,Clay,0.4559378,0.23076923076923075,0.22516856923076925,,,0.22953736654804271,0.2264004334519573,1
2026-03-30,Alex Molcan,Gabriel Diallo,Clay,0.39308646,0.39951573849878935,-0.006429278498789326,,,0.42278481012658226,-0.02969835012658223,1
2026-03-30,Alex Molcan,Matteo Arnaldi,Clay,0.51103556,0.33783783783783783,0.17319772216216223,,,0.35294117647058826,0.1580943835294118,1
2026-03-30,Alexandre Muller,Federico Cina,Clay,0.63698626,0.543640897755611,0.09334536224438905,,,0.5597964376590331,0.07718982234096694,1
2026-03-30,Alexandre Muller,Vit Kopriva,Clay,0.58391374,0.4356435643564356,0.14827017564356437,,,0.4656488549618321,0.11826488503816784,1
2026-03-30,Botic Van De Zandschulp,Alexander Shevchenko,Clay,0.5420972,0.6157517899761337,-0.07365458997613372,,,0.6225490196078431,-0.0804518196078432,1
2026-03-30,Botic Van De Zandschulp,Francesco Maestrelli,Clay,0.6156755,0.6681514476614699,-0.0524759476614699,,,0.7083333333333334,-0.09265783333333333,1
2026-03-30,Camilo Ugo Carabelli,Ignacio Buse,Clay,0.51496506,0.4713216957605984,0.04364336423940157,,,0.4545454545454546,0.06041960545454539,1
2026-03-30,Camilo Ugo Carabelli,Timofey Skatov,Clay,0.6367528,0.7006369426751592,-0.06388414267515918,,,0.700218818380744,-0.06346601838074395,1
2026-03-30,Coleman Wong,Alex Michelsen,Clay,0.41665995,0.22671353251318105,0.18994641748681895,,,0.2438563327032136,0.1728036172967864,0
2026-03-30,Corentin Moutet,Taha Baadi,Clay,0.74853045,0.939635535307517,-0.19110508530751702,,,0.9259259259259259,-0.17739547592592597,1
2026-03-30,Damir Dzumhur,Nuno Borges,Clay,0.35667634,0.38571428571428573,-0.02903794571428575,,,0.3765281173594133,-0.019851777359413292,1
2026-03-30,Dusan Lajovic,Rafael Jodar,Clay,0.45751923,0.42647058823529416,0.031048641764705842,,,0.39999999999999997,0.05751923000000003,0
2026-03-30,Hugo Gaston,Luca Van Assche,Clay,0.45010033,0.4342431761786601,0.015857153821339898,,,0.426829268292683,0.02327106170731702,0
2026-03-30,Liam Draxl,Nishesh Basavareddy,Clay,0.42231378,0.5025125628140703,-0.08019878281407028,,,0.48849104859335046,-0.06617726859335044,0
2026-03-30,Mackenzie Mcdonald,Jenson Brooksby,Clay,0.3899957,0.27991886409736305,0.11007683590263695,,,0.29653679653679654,0.09345890346320346,1
2026-03-30,Marco Trungelliti,Henrique Rocha,Clay,0.51914585,0.38571428571428573,0.1334315642857143,,,0.41888619854721554,0.10025965145278448,1
2026-03-30,Marco Trungelliti,Kamil Majchrzak,Clay,0.41706932,0.37236533957845436,0.044703980421545664,,,0.36170212765957444,0.055367192340425586,1
2026-03-30,Mariano Navone,Elmer Moller,Clay,0.63162637,0.7692307692307692,-0.13760439923076917,,,0.7604562737642586,-0.12882990376425862,1
2026-03-30,Martin Damm,Brandon Nakashima,Clay,0.36419052,0.2756539235412475,0.0885365964587525,,,0.26829268292682923,0.09589783707317079,0
2026-03-30,Matteo Berrettini,Ignacio Buse,Clay,0.75734097,0.6355140186915887,0.12182695130841126,,,0.6428571428571429,0.1144838271428571,0
2026-03-30,Mattia Bellucci,Luciano Darderi,Clay,0.33717164,0.19558359621451105,0.14158804378548895,,,0.21328671328671325,0.12388492671328674,0
2026-03-30,Mattia Bellucci,Reda Bennani,Clay,0.85009867,0.8356545961002786,0.014444073899721355,,,0.8064516129032258,0.04364705709677419,1
2026-03-30,Nishesh Basavareddy,Learner Tien,Clay,0.2631942,0.22671353251318105,0.03648066748681894,,,0.24528301886792456,0.017911181132075432,0
2026-03-30,Otto Virtanen,Daniel Merida Aguilar,Clay,0.49383655,0.33035714285714285,0.16347940714285714,,,0.32432432432432434,0.16951222567567564,0
2026-03-30,Patrick Kypson,Alexei Popyrin,Clay,0.444236,0.3791469194312796,0.06508908056872043,,,0.3872549019607843,0.056981098039215694,0
2026-03-30,Pedro Martinez,Daniel Altmaier,Clay,0.49666122,0.5075376884422111,-0.010876468442211129,,,0.5077319587628866,-0.011070738762886556,0
2026-03-30,Quentin Halys,Karim Bennani,Clay,0.6849768,0.933997509339975,-0.249020709339975,,,0.912106135986733,-0.2271293359867329,0
2026-03-30,Roberto Bautista Agut,Titouan Droguet,Clay,0.5861499,0.42997542997543,0.15617447002457002,,,0.4329896907216495,0.1531602092783505,0
2026-03-30,Sebastian Baez,Vilius Gaubas,Clay,0.6077151,0.7785467128027681,-0.17083161280276815,,,0.7759856630824372,-0.16827056308243726,1
2026-03-30,Tallon Griekspoor,Luca Van Assche,Clay,0.74762696,0.6057692307692307,0.14185772923076923,,,0.595,0.15262695999999998,0
2026-03-30,Tomas Machac,Rafael Jodar,Clay,0.6931971,0.543640897755611,0.14955620224438904,,,0.5139949109414759,0.17920218905852414,0
2026-03-30,Vit Kopriva,Hamad Medjedovic,Clay,0.47921348,0.41463414634146345,0.06457933365853658,,,0.42602040816326525,0.05319307183673477,1
2026-03-30,Yannick Hanfmann,Jesper De Jong,Clay,0.52380246,0.5975903614457831,-0.07378790144578318,,,0.6322115384615384,-0.10840907846153847,1
2026-03-30,Yannick Hanfmann,Karim Bennani,Clay,0.8927644,0.9378663540445488,-0.04510195404454875,,,0.9195402298850576,-0.026775829885057556,1
2026-04-05,Adrian Mannarino,Zizou Bergs,Clay,0.38096476,0.22535211267605632,0.1556126473239437,,,0.22678571428571428,0.15417904571428573,0
2026-04-05,Alejandro Tabilo,Jiri Lehecka,Clay,0.3879437,0.4599999999999999,-0.0720562999999999,,,0.45219638242894056,-0.06425268242894056,0
2026-04-05,Alexander Zverev,Cristian Garin,Clay,0.85146224,0.8695652173913044,-0.018102977391304398,,,0.861008610086101,-0.00954637008610093,1
2026-04-05,Alexandre Muller,Corentin Moutet,Clay,0.4643762,0.3890214797136038,0.07535472028639623,,,0.36930455635491605,0.09507164364508397,0
2026-04-05,Andrey Rublev,Nuno Borges,Clay,0.64926434,0.7885906040268457,-0.13932626402684567,,,0.7839721254355401,-0.13470778543554007,1
2026-04-05,Andrey Rublev,Zizou Bergs,Clay,0.66075647,0.7068607068607069,-0.04610423686070686,,,0.7083333333333334,-0.04757686333333333,0
2026-04-05,Arthur Rinderknech,Joao Fonseca,Clay,0.41901037,0.23636363636363636,0.18264673363636366,,,0.2438563327032136,0.1751540372967864,0
2026-04-05,Cameron Norrie,Alex De Minaur,Clay,0.27650124,0.3103448275862069,-0.033843587586206925,,,0.32432432432432434,-0.04782308432432436,0
2026-04-05,Cameron Norrie,Miomir Kecmanovic,Clay,0.5642104,0.5522388059701492,0.011971594029850818,,,0.5728900255754477,-0.008679625575447658,1
2026-04-05,Casper Ruud,Alexei Popyrin,Clay,0.7427475,0.7392996108949417,0.0034478891050583327,,,0.7425742574257426,0.00017324257425743728,1
2026-04-05,Casper Ruud,Corentin Moutet,Clay,0.71167445,0.6991525423728814,0.012521907627118578,,,0.7081545064377682,0.003519943562231731,1
2026-04-05,Cristian Garin,Matteo Arnaldi,Clay,0.52516073,0.5936739659367397,-0.06851323593673975,,,0.5825,-0.05733927000000005,1
2026-04-05,Damir Dzumhur,Fabian Marozsan,Clay,0.35227543,0.2948717948717949,0.05740363512820512,,,0.3070362473347548,0.04523918266524518,0
2026-04-05,Daniel Altmaier,Tomas Machac,Clay,0.30454516,0.3627906976744186,-0.058245537674418646,,,0.3738095238095238,-0.06926436380952383,0
2026-04-05,Daniil Medvedev,Matteo Berrettini,Clay,0.5572321,0.6896551724137931,-0.13242307241379314,,,0.6989247311827957,-0.14169263118279574,0
2026-04-05,Denis Shapovalov,Alexander Blockx,Clay,0.6575887,0.47738693467336685,0.18020176532663318,,,0.4871794871794872,0.1704092128205128,0
2026-04-05,Emilio Nava,Jiri Lehecka,Clay,0.27036428,0.23076923076923075,0.03959504923076926,,,0.25595238095238093,0.014411899047619081,0
2026-04-05,Flavio Cobolli,Alexander Blockx,Clay,0.5987016,0.6208530805687204,-0.022151480568720405,,,0.6219512195121951,-0.023249619512195174,0
2026-04-05,Francisco Cerundolo,Tomas Machac,Clay,0.56107086,0.7418111753371868,-0.18074031533718682,,,0.7272727272727272,-0.16620186727272723,0
2026-04-05,Francisco Comesana,Flavio Cobolli,Clay,0.38188368,0.38755980861244016,-0.005676128612440157,,,0.39698492462311563,-0.015101244623115628,0
2026-04-05,Gabriel Diallo,Joao Fonseca,Clay,0.4415724,0.2114093959731544,0.23016300402684559,,,0.2240143369175627,0.21755806308243728,0
2026-04-05,Gael Monfils,Alexander Bublik,Clay,0.26175022,0.33035714285714285,-0.06860692285714287,,,0.3372093023255814,-0.0754590823255814,0
2026-04-05,Gael Monfils,Tallon Griekspoor,Clay,0.34738585,0.3408577878103837,0.006528062189616324,,,0.3738095238095238,-0.026423673809523818,1
2026-04-05,Hubert Hurkacz,Fabian Marozsan,Clay,0.5563753,0.44999999999999996,0.10637530000000006,,,0.4402035623409669,0.1161717376590331,1
2026-04-05,Hubert Hurkacz,Luciano Darderi,Clay,0.48598132,0.3008474576271186,0.18513386237288137,,,0.30406852248394,0.18191279751606,1
2026-04-05,Karen Khachanov,Arthur Rinderknech,Clay,0.62219554,0.6847826086956522,-0.06258706869565223,,,0.6843267108167771,-0.062131170816777104,0
2026-04-05,Marin Cilic,Alexander Shevchenko,Clay,0.60333675,0.5037783375314862,0.09955841246851382,,,0.5360824742268042,0.06725427577319576,1
2026-04-05,Marin Cilic,Felix Auger Aliassime,Clay,0.25988892,0.3333333333333333,-0.07344441333333329,,,0.33333333333333337,-0.07344441333333335,0
2026-04-05,Marton Fucsovics,Alejandro Tabilo,Clay,0.5206509,0.36596736596736595,0.15468353403263407,,,0.37592137592137587,0.14472952407862416,0
2026-04-05,Sebastian Baez,Carlos Alcaraz,Clay,0.102844745,0.051094890510948905,0.051749854489051096,,,0.04718693284936479,0.055657812150635214,0
2026-04-05,Stan Wawrinka,Sebastian Baez,Clay,0.37090576,0.3070362473347548,0.06386951266524515,,,0.31868131868131866,0.052224441318681314,0
2026-04-05,Stefanos Tsitsipas,Francisco Cerundolo,Clay,0.5091678,0.45273631840796025,0.0564314815920397,,,0.45219638242894056,0.05697141757105939,0
2026-04-05,Terence Atmane,Ethan Quinn,Clay,0.51081306,0.4455445544554455,0.06526850554455454,,,0.44245524296675187,0.06835781703324817,1
2026-04-05,Ugo Humbert,Jannik Sinner,Clay,0.1195645,0.03319368353206574,0.08637081646793426,,,0.05142286570144783,0.06814163429855218,0
2026-04-05,Ugo Humbert,Moise Kouame,Clay,0.7640127,0.7692307692307692,-0.005218069230769173,,,0.7826086956521741,-0.01859599565217407,1
2026-04-05,Valentin Vacherot,Lorenzo Musetti,Clay,0.29020017,0.32671081677704195,-0.036510646777041966,,,0.3488372093023256,-0.05863703930232561,1
2026-04-13,Adrian Mannarino,Nuno Borges,Clay,0.36761874,0.1987179487179487,0.1689007912820513,,,0.19614147909967847,0.17147726090032153,0
2026-04-13,Alejandro Tabilo,Joao Fonseca,Clay,0.43145984,0.3103448275862069,0.12111501241379308,,,0.3212669683257918,0.11019287167420816,0
2026-04-13,Alex De Minaur,Hamad Medjedovic,Clay,0.74111825,0.7083333333333334,0.03278491666666661,,,0.7142857142857143,0.026832535714285677,0
2026-04-13,Alexander Bublik,Alex Molcan,Clay,0.7307981,0.745697896749522,-0.01489979674952202,,,0.7246376811594202,0.006160418840579829,0
2026-04-13,Alexander Zverev,Gabriel Diallo,Clay,0.84190226,0.9098428453267162,-0.06794058532671621,,,0.8928571428571428,-0.05095488285714278,1
2026-04-13,Alexander Zverev,Miomir Kecmanovic,Clay,0.8377962,0.8443271767810028,-0.006530976781002784,,,0.8245877061469264,0.013208493853073544,1
2026-04-13,Andrey Rublev,Lorenzo Sonego,Clay,0.605079,0.7746478873239436,-0.1695688873239436,,,0.7692307692307693,-0.16415176923076924,1
2026-04-13,Andrey Rublev,Mariano Navone,Clay,0.7047814,0.5784313725490196,0.12635002745098045,,,0.5876543209876544,0.11712707901234565,1
2026-04-13,Arthur Rinderknech,Alex Michelsen,Clay,0.5354175,0.5714285714285714,-0.036011071428571406,,,0.5793450881612091,-0.04392758816120912,1
2026-04-13,Arthur Rinderknech,Joao Fonseca,Clay,0.41758838,0.2729083665338645,0.14468001346613546,,,0.27536231884057966,0.14222606115942033,0
2026-04-13,Ben Shelton,Alexander Blockx,Clay,0.77607256,0.537313432835821,0.23875912716417902,,,0.5653266331658291,0.21074592683417093,1
2026-04-13,Botic Van De Zandschulp,Francisco Cerundolo,Clay,0.31693244,0.2621359223300971,0.0547965176699029,,,0.27536231884057966,0.041570121159420326,0
2026-04-13,Brandon Nakashima,Arthur Fils,Clay,0.43145016,0.23636363636363636,0.19508652363636367,,,0.23090586145648312,0.2005442985435169,0
2026-04-13,Cameron Norrie,Ethan Quinn,Clay,0.62549794,0.6109785202863962,0.01451941971360382,,,0.6339712918660287,-0.008473351866028711,1
2026-04-13,Camilo Ugo Carabelli,Rafael Jodar,Clay,0.50382495,0.19431279620853084,0.30951215379146924,,,0.20962199312714777,0.29420295687285225,0
2026-04-13,Corentin Moutet,Ignacio Buse,Clay,0.57629794,0.6372093023255814,-0.060911362325581364,,,0.6189320388349514,-0.042634098834951395,1
2026-04-13,Corentin Moutet,Lorenzo Musetti,Clay,0.22105366,0.23076923076923075,-0.009715570769230741,,,0.24528301886792456,-0.024229358867924544,0
2026-04-13,Daniel Altmaier,Alex Molcan,Clay,0.488976,0.5888077858880778,-0.09983178588807778,,,0.5583756345177665,-0.06939963451776648,0
2026-04-13,Denis Shapovalov,Fabian Marozsan,Clay,0.5317462,0.4760705289672543,0.05567567103274562,,,0.44871794871794873,0.08302825128205121,1
2026-04-13,Denis Shapovalov,Tallon Griekspoor,Clay,0.48259893,0.47738693467336685,0.005211995326633134,,,0.5,-0.01740107000000002,1
2026-04-13,Emilio Nava,Ben Shelton,Clay,0.1880328,0.2481203007518797,-0.06008750075187971,,,0.2537313432835821,-0.0656985432835821,0
2026-04-13,Jaume Munar,Rafael Jodar,Clay,0.6012822,0.30406852248394,0.29721367751606,,,0.31718061674008813,0.28410158325991186,0
2026-04-13,Karen Khachanov,Camilo Ugo Carabelli,Clay,0.7335246,0.587378640776699,0.14614595922330098,,,0.6161137440758293,0.11741085592417067,0
2026-04-13,Lorenzo Musetti,Martin Landaluce,Clay,0.8083385,0.8056872037914692,0.0026512962085307734,,,0.7863247863247863,0.022013713675213653,1
2026-04-13,Marco Trungelliti,Hamad Medjedovic,Clay,0.45406994,0.3008474576271186,0.15322248237288139,,,0.2948717948717949,0.15919814512820513,0
2026-04-13,Marin Cilic,Daniel Altmaier,Clay,0.5500048,0.5693069306930693,-0.019302130693069297,,,0.5778894472361809,-0.027884647236180893,0
2026-04-13,Otto Virtanen,Carlos Alcaraz,Clay,0.066821545,0.03319368353206574,0.033627861467934256,,,0.042863087806908035,0.02395845719309196,0
2026-04-13,Pedro Martinez,Lorenzo Sonego,Clay,0.34457427,0.6258823529411764,-0.28130808294117643,,,0.6470588235294118,-0.3024845535294118,0
2026-04-13,Reilly Opelka,Ethan Quinn,Clay,0.64446175,0.36426914153132245,0.2801926084686776,,,0.36319612590799033,0.2812656240920097,0
2026-04-13,Sebastian Baez,Tomas Machac,Clay,0.4439256,0.42997542997543,0.013950170024569997,,,0.41234567901234565,0.03157992098765433,0
2026-04-13,Sebastian Ofner,Alex De Minaur,Clay,0.24101855,0.15989159891598914,0.08112695108401086,,,0.17787742899850525,0.06314112100149474,0
2026-04-13,Stan Wawrinka,Cameron Norrie,Clay,0.2915832,0.2481203007518797,0.043462899248120274,,,0.25595238095238093,0.035630819047619056,0
2026-04-13,Stefanos Tsitsipas,Fabian Marozsan,Clay,0.59790933,0.6208530805687204,-0.022943750568720334,,,0.5876543209876544,0.010255009012345662,0
2026-04-13,Sumit Nagal,Francisco Cerundolo,Clay,0.1727542,0.06542056074766356,0.10733363925233644,,,0.087893864013267,0.084860335986733,0
2026-04-13,Terence Atmane,Arthur Fils,Clay,0.23760884,0.18711656441717794,0.050492275582822044,,,0.19093851132686082,0.046670328673139166,0
2026-04-13,Vit Kopriva,Justin Engel,Clay,0.49086282,0.7442748091603053,-0.25341198916030533,,,0.7186858316221767,-0.22782301162217672,1
2026-04-13,Vit Kopriva,Luciano Darderi,Clay,0.36263934,0.2842535787321063,0.07838576126789365,,,0.2916666666666667,0.07097267333333329,1
2026-04-13,Vitaliy Sachko,Gabriel Diallo,Clay,0.435669,0.40435835351089583,0.031310646489104144,,,0.405,0.030668999999999946,0
2026-04-13,Yannick Hanfmann,Alexander Blockx,Clay,0.54953545,0.5025125628140703,0.04702288718592973,,,0.464720194647202,0.08481525535279805,0
2026-04-13,Zizou Bergs,Flavio Cobolli,Clay,0.44325814,0.4455445544554455,-0.0022864144554454735,,,0.41234567901234565,0.030912460987654378,0
2026-04-13,Zizou Bergs,Marko Topo,Clay,0.76630163,0.7885906040268457,-0.02228897402684571,,,0.7809694793536804,-0.014667849353680484,1
