date,tour,player_a,player_b,surface,edge,edge_tier,stake_eur,odds,result,pnl_eur,bankroll_after
2025-03-03,Challenger,Gonzalo Villanueva,Matheus Pucinelli De Almeida,Clay,0.1134,Strong,2.48,2.38,1,3.42,82.7
2025-03-03,Challenger,Juan Pablo Varillas,Juan Manuel Cerundolo,Clay,0.0555,Medium,1.49,2.5,0,-1.49,82.7
2025-03-03,Challenger,Ignacio Monzon,Joao Lucas Reis Da Silva,Clay,0.0728,Medium,1.49,3.75,0,-1.49,82.7
2025-03-03,Challenger,Leonardo Aboian,Luciano Emanuel Ambrogi,Clay,0.0559,Medium,1.49,3.5,0,-1.49,82.7
2025-03-03,Challenger,Thiago Agustin Tirante,Juan Bautista Torres,Clay,0.0325,Small,0.99,1.83,1,0.83,82.7
2025-03-03,Challenger,Franco Ribero,Guido Ivan Justo,Clay,0.0651,Medium,1.49,4.5,0,-1.49,82.7
2025-03-03,Challenger,Joao Lucas Reis Da Silva,Lautaro Midon,Clay,0.0659,Medium,1.49,3.25,0,-1.49,82.7
2025-03-03,Challenger,Pedro Boscardin Dias,Kilian Feldbausch,Clay,0.0752,Medium,1.49,2.62,1,2.42,82.7
2025-03-03,Challenger,Tomas Farjat,Sean Hess,Clay,0.0498,Small,0.99,1.3,1,0.3,82.7
2025-03-03,Challenger,Santiago De La Fuente,Valerio Aboian,Clay,0.0934,Strong,2.48,3.25,1,5.58,82.7
2025-03-03,Challenger,Santiago De La Fuente,Juan Estevez,Clay,0.0626,Medium,1.49,2.25,1,1.86,82.7
2025-03-03,Challenger,Martin Klizan,Javier Barranco Cosano,Hard,0.0887,Strong,2.48,2.63,0,-2.48,82.7
2025-03-03,Challenger,Aslan Karatsev,Dino Prizmic,Hard,0.0484,Small,0.99,1.83,1,0.82,82.7
2025-03-03,Challenger,Dennis Novak,Timofey Skatov,Hard,0.1067,Strong,2.48,2.25,1,3.1,82.7
2025-03-03,Challenger,Christoph Negritu,Edas Butvilas,Hard,0.0654,Medium,1.49,2.63,0,-1.49,82.7
2025-03-03,Challenger,Javier Barranco Cosano,Henry Searle,Hard,0.0675,Medium,1.49,1.73,0,-1.49,82.7
2025-03-03,Challenger,Keegan Smith,Erik Grevelius,Hard,0.0302,Small,0.99,1.2,1,0.2,82.7
2025-03-03,Challenger,Stuart Parker,Chris Rodesch,Hard,0.1153,Strong,2.48,3.75,1,6.82,82.7
2025-03-03,Challenger,Milos Karol,Henry Searle,Hard,0.0866,Strong,2.48,2.5,0,-2.48,82.7
2025-03-03,Challenger,Marcello Serafini,Evangelos Kypriotis,Hard,0.033,Small,0.99,1.11,1,0.11,82.7
2025-03-05,ATP,Alexander Zverev,Tallon Griekspoor,Hard,0.0396,Small,1.65,1.25,0,-1.65,68.5
2025-03-05,ATP,Roberto Bautista Agut,Damir Dzumhur,Hard,0.0814,Strong,4.13,1.54,0,-4.13,68.5
2025-03-05,ATP,Kei Nishikori,Jaume Munar,Hard,0.0408,Small,1.65,1.8,1,1.32,68.5
2025-03-05,ATP,Pablo Carreno Busta,Quentin Halys,Hard,0.0593,Medium,2.48,1.62,0,-2.48,68.5
2025-03-05,ATP,Cameron Norrie,Luca Nardi,Hard,0.0388,Small,1.65,1.53,1,0.87,68.5
2025-03-05,ATP,Alexander Bublik,Yosuke Watanuki,Hard,0.0546,Medium,2.48,1.62,0,-2.48,68.5
2025-03-05,ATP,Pedro Martinez,Fabian Marozsan,Hard,0.0519,Medium,2.48,2.75,0,-2.48,68.5
2025-03-05,ATP,Reilly Opelka,Roman Safiullin,Hard,0.0899,Strong,4.13,1.8,0,-4.13,68.5
2025-03-05,ATP,Stefanos Tsitsipas,Thiago Seyboth Wild,Hard,0.0537,Medium,2.48,1.25,1,0.62,68.5
2025-03-05,ATP,Hubert Hurkacz,Hugo Gaston,Hard,0.0715,Medium,2.48,1.22,1,0.55,68.5
2025-03-05,ATP,Denis Shapovalov,Adam Walton,Hard,0.085,Strong,4.13,1.25,1,1.03,68.5
2025-03-05,ATP,Tallon Griekspoor,Miomir Kecmanovic,Hard,0.0859,Strong,4.13,2.1,1,4.54,68.5
2025-03-05,ATP,Felix Auger Aliassime,Jenson Brooksby,Hard,0.0472,Small,1.65,1.29,0,-1.65,68.5
2025-03-05,ATP,Aleksandar Kovacevic,Matteo Arnaldi,Hard,0.0951,Strong,4.13,3.0,0,-4.13,68.5
2025-03-10,Challenger,Pierre Hugues Herbert,Clement Chidekh,Hard,0.0807,Strong,2.93,1.67,1,1.96,39.1
2025-03-10,Challenger,Egor Gerasimov,Axel Garcian,Hard,0.0624,Medium,1.75,1.5,1,0.88,39.1
2025-03-10,Challenger,Egor Gerasimov,Arthur Fery,Hard,0.1028,Strong,2.93,3.75,0,-2.93,39.1
2025-03-10,Challenger,Evgeny Karlovskiy,Adrien Gobat,Hard,0.0867,Strong,2.93,1.4,0,-2.93,39.1
2025-03-10,Challenger,David Jorda Sanchis,Arthur Fery,Hard,0.0426,Small,1.17,3.4,0,-1.17,39.1
2025-03-10,Challenger,Oleg Prihodko,Emil Ruusuvuori,Hard,0.1036,Strong,2.93,4.33,0,-2.93,39.1
2025-03-10,Challenger,Emil Ruusuvuori,Gauthier Onclin,Hard,0.0624,Medium,1.75,1.53,1,0.93,39.1
2025-03-10,Challenger,Louis Dussin,Cyril Vandermeersch,Hard,0.0803,Strong,2.93,1.73,0,-2.93,39.1
2025-03-10,Challenger,Beibit Zhukayev,Mae Malige,Hard,0.1023,Strong,2.93,1.44,0,-2.93,39.1
2025-03-10,Challenger,Paul Jubb,Adrien Gobat,Hard,0.0419,Small,1.17,1.29,0,-1.17,39.1
2025-03-10,Challenger,Cyril Vandermeersch,Arthur Fery,Hard,0.0527,Medium,1.75,6.0,0,-1.75,39.1
2025-03-10,Challenger,Lukas Pokorny,Pierre Antoine Faut,Hard,0.036,Small,1.17,1.17,1,0.2,39.1
2025-03-10,Challenger,Norbert Gombos,Szymon Kielan,Hard,0.0456,Small,1.17,1.17,1,0.2,39.1
2025-03-10,Challenger,Dimitar Kuzmanov,Giovanni Fonio,Hard,0.036,Small,1.17,1.83,1,0.97,39.1
2025-03-10,Challenger,Dimitar Kuzmanov,Timofey Skatov,Hard,0.0584,Medium,1.75,2.0,1,1.75,39.1
2025-03-10,Challenger,Aslan Karatsev,Marko Topo,Hard,0.0774,Medium,1.75,1.44,1,0.77,39.1
2025-03-10,Challenger,Aslan Karatsev,Federico Cina,Hard,0.0717,Medium,1.75,1.4,0,-1.75,39.1
2025-03-10,Challenger,Oleksii Krutykh,Anthony Genov,Hard,0.0354,Small,1.17,1.17,1,0.2,39.1
2025-03-10,Challenger,Wilson Leite,Pedro Boscardin Dias,Clay,0.1109,Strong,2.93,4.33,0,-2.93,39.1
2025-03-10,Challenger,Andrea Collarini,Emilio Nava,Clay,0.12,Strong,2.93,2.63,0,-2.93,39.1
2025-03-10,Challenger,Renzo Olivo,Matheus Pucinelli De Almeida,Clay,0.0879,Strong,2.93,2.63,0,-2.93,39.1
2025-03-10,Challenger,Thiago Monteiro,Daniel Elahi Galan,Clay,0.0836,Strong,2.93,1.73,0,-2.93,39.1
2025-03-10,Challenger,Thiago Monteiro,Ignacio Buse,Clay,0.0715,Medium,1.75,1.44,1,0.77,39.1
2025-03-10,Challenger,Dmitry Popko,Gonzalo Bueno,Clay,0.1164,Strong,2.93,2.63,0,-2.93,39.1
2025-03-10,Challenger,Daniel Elahi Galan,Emilio Nava,Clay,0.0354,Small,1.17,1.67,1,0.78,39.1
2025-03-10,Challenger,Daniel Elahi Galan,Matheus Pucinelli De Almeida,Clay,0.0395,Small,1.17,1.36,1,0.42,39.1
2025-03-10,Challenger,Juan Pablo Ficovich,Emilio Nava,Clay,0.0563,Medium,1.75,1.91,0,-1.75,39.1
2025-03-10,Challenger,Tomas Barrios Vera,Joao Lucas Reis Da Silva,Clay,0.0555,Medium,1.75,1.29,0,-1.75,39.1
2025-03-10,Challenger,Leonardo Aboian,Paulo Andre Saraiva Dos Santos,Clay,0.0841,Strong,2.93,1.83,0,-2.93,39.1
2025-03-10,Challenger,Guido Ivan Justo,Daniel Antonio Nunez,Clay,0.0529,Medium,1.75,1.22,1,0.39,39.1
2025-03-10,Challenger,Ignacio Buse,Kilian Feldbausch,Clay,0.0879,Strong,2.93,1.67,1,1.96,39.1
2025-03-11,Challenger,Dusan Lajovic,Daniel Altmaier,Hard,0.0358,Small,0.78,2.0,0,-0.78,29.91
2025-03-11,Challenger,Damir Dzumhur,Aleksandar Kovacevic,Hard,0.0604,Medium,1.17,2.2,0,-1.17,29.91
2025-03-11,Challenger,Constant Lestienne,Alexandre Muller,Hard,0.0564,Medium,1.17,2.75,0,-1.17,29.91
2025-03-11,Challenger,Daniel Altmaier,Aleksandar Kovacevic,Hard,0.1087,Strong,1.95,2.2,0,-1.95,29.91
2025-03-11,Challenger,Hendrik Jebens,Govind Nanda,Hard,0.0328,Small,0.78,5.5,0,-0.78,29.91
2025-03-11,Challenger,Aleksandar Kovacevic,Mattia Bellucci,Hard,0.0608,Medium,1.17,1.83,1,0.97,29.91
2025-03-11,Challenger,Adrian Mannarino,Li Tu,Hard,0.0918,Strong,1.95,2.75,0,-1.95,29.91
2025-03-11,Challenger,Kei Nishikori,Flavio Cobolli,Hard,0.0484,Small,0.78,1.57,1,0.45,29.91
2025-03-11,Challenger,Christopher Eubanks,Roman Safiullin,Hard,0.0406,Small,0.78,2.75,0,-0.78,29.91
2025-03-11,Challenger,Alexander Bublik,Nuno Borges,Hard,0.0445,Small,0.78,3.0,1,1.56,29.91
2025-03-11,Challenger,Alexander Bublik,Corentin Moutet,Hard,0.0582,Medium,1.17,2.1,1,1.29,29.91
2025-03-11,Challenger,Alexander Bublik,Joao Fonseca,Hard,0.112,Strong,1.95,3.4,0,-1.95,29.91
2025-03-11,Challenger,Lukas Klein,Giulio Zeppieri,Hard,0.0425,Small,0.78,1.5,0,-0.78,29.91
2025-03-11,Challenger,Nathan Ponwith,Chun Hsin Tseng,Hard,0.0375,Small,0.78,7.0,0,-0.78,29.91
2025-03-11,Challenger,Nuno Borges,Colton Smith,Hard,0.0615,Medium,1.17,1.5,1,0.58,29.91
2025-03-11,Challenger,Hugo Gaston,Joao Fonseca,Hard,0.1107,Strong,1.95,4.33,0,-1.95,29.91
2025-03-17,Challenger,Thiago Monteiro,Emilio Nava,Clay,0.0891,Strong,0.87,1.62,0,-0.87,26.59
2025-03-17,Challenger,Thiago Monteiro,Matheus Pucinelli De Almeida,Clay,0.0782,Medium,0.52,1.36,1,0.19,26.59
2025-03-17,Challenger,Thiago Monteiro,Alvaro Guillen Meza,Clay,0.1096,Strong,0.87,1.5,1,0.43,26.59
2025-03-17,Challenger,Gonzalo Villanueva,Tomas Barrios Vera,Clay,0.0319,Small,0.34,3.75,0,-0.34,26.59
2025-03-17,Challenger,Daniel Elahi Galan,Adolfo Daniel Vallejo,Clay,0.0338,Small,0.34,1.4,0,-0.34,26.59
2025-03-17,Challenger,Daniel Elahi Galan,Benjamin Torrealba,Clay,0.0319,Small,0.34,1.05,1,0.02,26.59
2025-03-17,Challenger,Ignacio Monzon,Gustavo Ribeiro De Almeida,Clay,0.0878,Strong,0.87,1.62,0,-0.87,26.59
2025-03-17,Challenger,Tomas Barrios Vera,Emilio Nava,Clay,0.1036,Strong,0.87,2.0,0,-0.87,26.59
2025-03-17,Challenger,Felix Corwin,Victor Lilov,Clay,0.0804,Strong,0.87,1.57,1,0.5,26.59
2025-03-17,Challenger,Yuki Mochizuki,Benjamin Torrealba,Clay,0.1128,Strong,0.87,1.25,0,-0.87,26.59
2025-03-17,Challenger,Lorenzo Joaquin Rodriguez,Emilio Nava,Clay,0.0454,Small,0.34,4.0,0,-0.34,26.59
2025-03-17,Challenger,Joao Lucas Reis Da Silva,Alvaro Guillen Meza,Clay,0.0719,Medium,0.52,2.63,0,-0.52,26.59
2025-03-17,Challenger,Franco Roncadelli,Adolfo Daniel Vallejo,Clay,0.0774,Medium,0.52,4.0,0,-0.52,26.59
2025-03-17,Challenger,Martin Antonio Vergara Del Puerto,Bautista Vilicich,Clay,0.0888,Strong,0.87,7.0,1,5.22,26.59
2025-03-17,Challenger,Valerio Aboian,Federico Aguilar Cardozo,Clay,0.0592,Medium,0.52,1.2,0,-0.52,26.59
2025-03-17,Challenger,Diego Dedura Palomero,Benjamin Torrealba,Clay,0.1139,Strong,0.87,1.25,0,-0.87,26.59
2025-03-17,Challenger,Miguel Tobon,Cristian Garin,Clay,0.0937,Strong,0.87,15.0,0,-0.87,26.59
2025-03-17,Challenger,Bernard Tomic,Elmar Ejupovic,Clay,0.1002,Strong,0.87,1.53,1,0.46,26.59
2025-03-17,Challenger,Hugo Dellien,Juan Pablo Ficovich,Clay,0.0327,Small,0.34,1.4,0,-0.34,26.59
2025-03-17,Challenger,Enzo Couacaud,Garrett Johns,Clay,0.1044,Strong,0.87,1.73,0,-0.87,26.59
2025-03-17,Challenger,Patrick Maloney,Felipe Meligeni Alves,Clay,0.0613,Medium,0.52,3.75,0,-0.52,26.59
2025-03-17,Challenger,Dan Martin,Juan Carlos Prado Angelo,Clay,0.0461,Small,0.34,4.33,0,-0.34,26.59
2025-03-17,Challenger,Tristan Mccormick,Robin Catry,Clay,0.0829,Strong,0.87,1.83,0,-0.87,26.59
2025-03-17,Challenger,Garrett Johns,Sebastian Gima,Clay,0.0353,Small,0.34,1.53,1,0.18,26.59
2025-03-17,Challenger,Joshua Sheehy,Cleeve Harper,Clay,0.101,Strong,0.87,2.38,1,1.2,26.59
2025-03-17,Challenger,Denis Yevseyev,Ivan Gakhov,Clay,0.0709,Medium,0.52,2.1,0,-0.52,26.59
2025-03-17,Challenger,Kimmer Coppejans,Pablo Llamas Ruiz,Clay,0.0663,Medium,0.52,2.2,1,0.62,26.59
2025-03-17,Challenger,Ramkumar Ramanathan,Facundo Juarez,Clay,0.0931,Strong,0.87,3.5,0,-0.87,26.59
2025-03-17,Challenger,Sumit Nagal,Pablo Llamas Ruiz,Clay,0.1028,Strong,0.87,1.67,0,-0.87,26.59
2025-03-17,Challenger,Ivan Gakhov,Nicolai Budkov Kjaer,Clay,0.093,Strong,0.87,3.0,1,1.74,26.59
2025-03-17,Challenger,Andrea Pellegrino,Jesper De Jong,Clay,0.0415,Small,0.34,3.25,0,-0.34,26.59
2025-03-17,Challenger,Manuel Guinard,Andres Santamarta Roig,Clay,0.0492,Small,0.34,1.57,0,-0.34,26.59
2025-03-17,Challenger,Daniel Cukierman,Justin Engel,Clay,0.0697,Medium,0.52,2.2,0,-0.52,26.59
2025-03-17,Challenger,Valentin Vacherot,Jesper De Jong,Clay,0.0409,Small,0.34,2.2,0,-0.34,26.59
2025-03-17,Challenger,Andrej Martin,Franco Agamenone,Clay,0.0378,Small,0.34,1.83,1,0.28,26.59
2025-03-17,Challenger,Andrej Martin,Dalibor Svrcina,Clay,0.037,Small,0.34,2.25,0,-0.34,26.59
2025-03-17,Challenger,Damir Dzumhur,Luka Pavlovic,Clay,0.0433,Small,0.34,1.44,1,0.15,26.59
2025-03-17,Challenger,Jozef Kovalik,Matej Dodig,Clay,0.104,Strong,0.87,1.5,1,0.43,26.59
2025-03-17,Challenger,Dimitar Kuzmanov,Henri Squire,Clay,0.0457,Small,0.34,2.0,1,0.34,26.59
2025-03-17,Challenger,Dimitar Kuzmanov,Mili Poljicak,Clay,0.0777,Medium,0.52,1.57,0,-0.52,26.59
2025-03-17,Challenger,Enrico Dalla Valle,Francesco Maestrelli,Clay,0.1027,Strong,0.87,2.1,1,0.96,26.59
2025-03-17,Challenger,Zsombor Piros,Filip Misolic,Clay,0.0312,Small,0.34,1.67,1,0.23,26.59
2025-03-17,Challenger,Luka Pavlovic,Josip Simundza,Clay,0.0461,Small,0.34,1.12,1,0.04,26.59
2025-03-17,Challenger,Luka Pavlovic,Antonio Voljavec,Clay,0.0324,Small,0.34,1.07,1,0.02,26.59
2025-03-17,Challenger,Jacopo Berrettini,Lilian Marmousez,Clay,0.0435,Small,0.34,1.83,0,-0.34,26.59
2025-03-17,Challenger,Daniel Michalski,Kalin Ivanovski,Clay,0.0801,Strong,0.87,1.3,1,0.26,26.59
2025-03-17,Challenger,Neil Oberleitner,Marko Topo,Clay,0.0706,Medium,0.52,2.62,0,-0.52,26.59
2025-03-17,Challenger,Oleksandr Ovcharenko,Luka Mikrut,Clay,0.0395,Small,0.34,2.2,0,-0.34,26.59
2025-03-19,ATP,Alexander Zverev,Jacob Fearnley,Hard,0.0625,Medium,0.79,1.17,1,0.13,38.67
2025-03-19,ATP,Gael Monfils,Jiri Lehecka,Hard,0.1189,Strong,1.32,2.2,1,1.58,38.67
2025-03-19,ATP,Roberto Bautista Agut,Jakub Mensik,Hard,0.0886,Strong,1.32,3.0,0,-1.32,38.67
2025-03-19,ATP,David Goffin,Carlos Alcaraz,Hard,0.0524,Medium,0.79,15.0,1,11.06,38.67
2025-03-19,ATP,Roberto Carballes Baena,Brandon Nakashima,Hard,0.0839,Strong,1.32,3.5,0,-1.32,38.67
2025-03-19,ATP,Alexandre Muller,Francisco Cerundolo,Hard,0.0752,Medium,0.79,2.5,0,-0.79,38.67
2025-03-19,ATP,Billy Harris,Eliot Spizzirri,Hard,0.1035,Strong,1.32,2.3,0,-1.32,38.67
2025-03-19,ATP,Felix Auger Aliassime,Tristan Schoolkate,Hard,0.0471,Small,0.53,1.25,1,0.13,38.67
2025-03-19,ATP,Yibing Wu,Matteo Arnaldi,Hard,0.075,Medium,0.79,4.0,0,-0.79,38.67
2025-03-19,ATP,Camilo Ugo Carabelli,Alex Michelsen,Hard,0.0743,Medium,0.79,4.33,1,2.63,38.67
2025-03-19,ATP,Sebastian Korda,Eliot Spizzirri,Hard,0.0882,Strong,1.32,1.33,1,0.44,38.67
2025-03-19,ATP,Jack Draper,Jakub Mensik,Hard,0.0394,Small,0.53,1.25,0,-0.53,38.67
2025-03-19,ATP,Tomas Machac,Matteo Arnaldi,Hard,0.0701,Medium,0.79,1.44,1,0.35,38.67
2025-03-19,ATP,Tristan Schoolkate,Ethan Quinn,Hard,0.1064,Strong,1.32,2.38,1,1.82,38.67
2025-03-24,Challenger,Dusan Lajovic,Alejandro Moro Canas,Clay,0.048,Small,0.51,1.57,1,0.29,32.75
2025-03-24,Challenger,Pablo Carreno Busta,Iliyan Radulov,Clay,0.0434,Small,0.51,1.2,1,0.1,32.75
2025-03-24,Challenger,Denis Yevseyev,Nicolas Alvarez Varona,Clay,0.0461,Small,0.51,2.25,1,0.64,32.75
2025-03-24,Challenger,Jan Choinski,Alejandro Moro Canas,Clay,0.0575,Medium,0.77,1.91,0,-0.77,32.75
2025-03-24,Challenger,Bernabe Zapata Miralles,Max Alcala Gurri,Clay,0.0925,Strong,1.28,1.83,1,1.07,32.75
2025-03-24,Challenger,Benjamin Hassan,Alexander Shevchenko,Clay,0.0317,Small,0.51,2.25,1,0.64,32.75
2025-03-24,Challenger,Benjamin Hassan,Elmer Moller,Clay,0.0798,Medium,0.77,2.5,0,-0.77,32.75
2025-03-24,Challenger,Javier Barranco Cosano,Iliyan Radulov,Clay,0.1107,Strong,1.28,1.44,0,-1.28,32.75
2025-03-24,Challenger,Jesper De Jong,Filip Misolic,Clay,0.0349,Small,0.51,1.4,1,0.2,32.75
2025-03-24,Challenger,Timofey Skatov,Arthur Gea,Clay,0.0556,Medium,0.77,1.8,1,0.62,32.75
2025-03-24,Challenger,Martin Klizan,Marco Cecchinato,Clay,0.0489,Small,0.51,2.75,1,0.89,32.75
2025-03-24,Challenger,Martin Klizan,Franco Agamenone,Clay,0.0924,Strong,1.28,2.25,0,-1.28,32.75
2025-03-24,Challenger,Pierre Hugues Herbert,Max Hans Rehberg,Clay,0.0434,Small,0.51,1.67,1,0.34,32.75
2025-03-24,Challenger,Gregoire Barrere,Chun Hsin Tseng,Clay,0.107,Strong,1.28,2.63,0,-1.28,32.75
2025-03-24,Challenger,Sumit Nagal,Duje Ajdukovic,Clay,0.113,Strong,1.28,2.0,1,1.28,32.75
2025-03-24,Challenger,Sumit Nagal,Luciano Darderi,Clay,0.0436,Small,0.51,3.4,0,-0.51,32.75
2025-03-24,Challenger,Gianluca Mager,Jacopo Berrettini,Clay,0.034,Small,0.51,1.83,0,-0.51,32.75
2025-03-24,Challenger,Geoffrey Blancaneaux,Hynek Barton,Clay,0.0472,Small,0.51,2.1,0,-0.51,32.75
2025-03-24,Challenger,Vit Kopriva,Raphael Collignon,Clay,0.0434,Small,0.51,2.63,1,0.83,32.75
2025-03-24,Challenger,Dalibor Svrcina,Luciano Darderi,Clay,0.0566,Medium,0.77,3.75,0,-0.77,32.75
2025-03-24,Challenger,Maximilian Neuchrist,Ray Ho,Hard,0.0384,Small,0.51,1.29,1,0.15,32.75
2025-03-24,Challenger,Maximilian Neuchrist,Thiago Agustin Tirante,Hard,0.0844,Strong,1.28,5.5,0,-1.28,32.75
2025-03-24,Challenger,James Duckworth,Dmitry Popko,Hard,0.0931,Strong,1.28,1.36,0,-1.28,32.75
2025-03-24,Challenger,Bernard Tomic,Hugo Grenier,Hard,0.0917,Strong,1.28,2.38,0,-1.28,32.75
2025-03-24,Challenger,Elmar Ejupovic,Maxime Janvier,Hard,0.0858,Strong,1.28,3.0,1,2.56,32.75
2025-03-24,Challenger,Christopher Eubanks,Hugo Grenier,Hard,0.0927,Strong,1.28,1.62,0,-1.28,32.75
2025-03-24,Challenger,Dmitry Popko,Hugo Grenier,Hard,0.0485,Small,0.51,2.63,1,0.83,32.75
2025-03-24,Challenger,Alfredo Perez,Andres Andrade,Hard,0.1101,Strong,1.28,2.2,1,1.54,32.75
2025-03-24,Challenger,Reese Stalder,Kiranpal Pannu,Hard,0.0332,Small,0.51,3.4,0,-0.51,32.75
2025-03-24,Challenger,Jurij Rodionov,Beibit Zhukayev,Hard,0.0449,Small,0.51,1.67,0,-0.51,32.75
2025-03-24,Challenger,Evan Zhu,Maxime Cressy,Hard,0.0413,Small,0.51,4.5,1,1.78,32.75
2025-03-24,Challenger,James Trotter,James Mccabe,Hard,0.0623,Medium,0.77,1.67,1,0.52,32.75
2025-03-24,Challenger,Mark Lajal,Rodrigo Pacheco Mendez,Hard,0.0651,Medium,0.77,1.62,1,0.48,32.75
2025-03-24,Challenger,Jose Pereira,Alejandro Bancalari,Clay,0.0692,Medium,0.77,1.1,1,0.08,32.75
2025-03-24,Challenger,Facundo Mena,Valerio Aboian,Clay,0.0544,Medium,0.77,1.36,0,-0.77,32.75
2025-03-24,Challenger,Hernan Casanova,Juan Pablo Varillas,Clay,0.105,Strong,1.28,5.5,0,-1.28,32.75
2025-03-24,Challenger,Enzo Couacaud,Pedro Boscardin Dias,Clay,0.085,Strong,1.28,1.57,0,-1.28,32.75
2025-03-24,Challenger,Tomas Barrios Vera,Joao Lucas Reis Da Silva,Clay,0.0777,Medium,0.77,1.44,0,-0.77,32.75
2025-03-24,Challenger,Genaro Alberto Olivieri,Emilio Nava,Clay,0.1022,Strong,1.28,4.33,0,-1.28,32.75
2025-03-24,Challenger,Franco Ribero,Benjamin Torrealba,Clay,0.0987,Strong,1.28,1.5,0,-1.28,32.75
2025-03-24,Challenger,Joao Lucas Reis Da Silva,Emilio Nava,Clay,0.0444,Small,0.51,4.0,0,-0.51,32.75
2025-03-24,Challenger,Matias Soto,Valerio Aboian,Clay,0.0698,Medium,0.77,1.57,1,0.44,32.75
2025-03-24,Challenger,Paulo Andre Saraiva Dos Santos,Valerio Aboian,Clay,0.0312,Small,0.51,3.0,0,-0.51,32.75
2025-03-24,Challenger,Roman Andres Burruchaga,Juan Bautista Torres,Clay,0.0436,Small,0.51,1.62,1,0.32,32.75
2025-03-31,ATP,Pablo Carreno Busta,Tallon Griekspoor,Clay,0.1054,Strong,0.74,2.1,0,-0.74,23.81
2025-03-31,ATP,Marton Fucsovics,Luca Nardi,Clay,0.0818,Strong,0.74,1.5,1,0.37,23.81
2025-03-31,ATP,Marton Fucsovics,Mariano Navone,Clay,0.1114,Strong,0.74,2.38,1,1.02,23.81
2025-03-31,ATP,Damir Dzumhur,Valentin Vacherot,Clay,0.0939,Strong,0.74,1.62,1,0.46,23.81
2025-03-31,ATP,Cristian Garin,Tommy Paul,Clay,0.0862,Strong,0.74,3.2,0,-0.74,23.81
2025-03-31,ATP,Christopher Eubanks,Rinky Hijikata,Clay,0.0568,Medium,0.44,2.0,1,0.44,23.81
2025-03-31,ATP,Jordan Thompson,Ethan Quinn,Clay,0.0536,Medium,0.44,1.53,0,-0.44,23.81
2025-03-31,ATP,Laslo Djere,Mariano Navone,Clay,0.0503,Medium,0.44,1.8,0,-0.44,23.81
2025-03-31,ATP,Corentin Denolly,Aleksandar Kovacevic,Clay,0.0561,Medium,0.44,5.0,0,-0.44,23.81
2025-03-31,ATP,Hugo Gaston,Luciano Darderi,Clay,0.0473,Small,0.29,2.63,0,-0.29,23.81
2025-03-31,ATP,Elliot Benchetrit,Jesper De Jong,Clay,0.1056,Strong,0.74,10.0,0,-0.74,23.81
2025-03-31,ATP,Alexander Shevchenko,Filip Misolic,Clay,0.0623,Medium,0.44,2.1,0,-0.44,23.81
2025-03-31,ATP,Tristan Boyer,Luciano Darderi,Clay,0.0992,Strong,0.74,2.75,0,-0.74,23.81
2025-03-31,ATP,Ethan Quinn,Colton Smith,Clay,0.0416,Small,0.29,2.63,0,-0.29,23.81
2025-03-31,ATP,Alex Michelsen,Learner Tien,Clay,0.0482,Small,0.29,2.0,1,0.29,23.81
2025-03-31,Challenger,Kimmer Coppejans,Daniel Rincon,Clay,0.031,Small,0.29,1.73,0,-0.29,23.81
2025-03-31,Challenger,Ramkumar Ramanathan,Miguel Damas,Clay,0.0794,Medium,0.44,4.0,0,-0.44,23.81
2025-03-31,Challenger,Sebastian Ofner,Javier Barranco Cosano,Clay,0.0801,Strong,0.74,1.4,1,0.3,23.81
2025-03-31,Challenger,Sebastian Ofner,Vilius Gaubas,Clay,0.0373,Small,0.29,1.44,0,-0.29,23.81
2025-03-31,Challenger,Carlos Taberner,Pol Martin Tiffon,Clay,0.0787,Medium,0.44,1.53,0,-0.44,23.81
2025-03-31,Challenger,Andrea Vavassori,Zsombor Piros,Clay,0.0307,Small,0.29,1.67,0,-0.29,23.81
2025-03-31,Challenger,Zsombor Piros,Ignacio Buse,Clay,0.031,Small,0.29,2.25,0,-0.29,23.81
2025-03-31,Challenger,Henri Squire,Vilius Gaubas,Clay,0.0342,Small,0.29,1.83,0,-0.29,23.81
2025-03-31,Challenger,Vilius Gaubas,Arthur Gea,Clay,0.0507,Medium,0.44,1.73,1,0.32,23.81
2025-03-31,Challenger,Jose Pereira,Andrea Collarini,Clay,0.0346,Small,0.29,4.0,0,-0.29,23.81
2025-03-31,Challenger,Andrea Collarini,Juan Carlos Prado Angelo,Clay,0.0957,Strong,0.74,1.53,0,-0.74,23.81
2025-03-31,Challenger,Renzo Olivo,Joao Lucas Reis Da Silva,Clay,0.0912,Strong,0.74,2.5,0,-0.74,23.81
2025-03-31,Challenger,Gonzalo Villanueva,Matias Soto,Clay,0.0664,Medium,0.44,2.5,0,-0.44,23.81
2025-03-31,Challenger,Enzo Couacaud,Remy Bertola,Clay,0.069,Medium,0.44,1.67,1,0.29,23.81
2025-03-31,Challenger,Juan Pablo Varillas,Matheus Pucinelli De Almeida,Clay,0.0375,Small,0.29,2.0,1,0.29,23.81
2025-03-31,Challenger,Tomas Barrios Vera,Alvaro Guillen Meza,Clay,0.116,Strong,0.74,1.73,1,0.54,23.81
2025-03-31,Challenger,Eduardo Ribeiro,Pedro Boscardin Dias,Clay,0.0454,Small,0.29,3.5,1,0.72,23.81
